Node_ID,Node_Type,Demand
Building_414,Building,0.59
Building_415,Building,0.53
Building_416,Building,0.79
Building_417,Building,0.33
Building_418,Building,0.33
Building_419,Building,0.73
Building_420,Building,0.74
Building_421,Building,0.63
Building_422,Building,0.46
Building_423,Building,0.37
Building_424,Building,0.65
Building_425,Building,0.76
Building_426,Building,0.75
Building_427,Building,0.73
Building_428,Building,0.78
Building_429,Building,0.35
Building_430,Building,0.66
Building_431,Building,0.64
Building_432,Building,0.3
Building_433,Building,0.62
Building_434,Building,0.66
Building_435,Building,0.36
Building_436,Building,0.32
Building_437,Building,0.66
Building_438,Building,0.49
Building_439,Building,0.51
Building_440,Building,0.44
Building_441,Building,0.62
Building_442,Building,0.35
Building_443,Building,0.41
Building_444,Building,0.55
Building_445,Building,0.59
Building_446,Building,0.79
Building_447,Building,0.46
Building_448,Building,0.6
Building_449,Building,0.76
Building_450,Building,0.46
Building_451,Building,0.54
Building_452,Building,0.38
Building_453,Building,0.64
Building_454,Building,0.41
Building_455,Building,0.32
Building_456,Building,0.54
Building_457,Building,0.42
Building_458,Building,0.49
Building_459,Building,0.31
Building_460,Building,0.31
Building_461,Building,0.75
Building_462,Building,0.41
Building_463,Building,0.41
Building_464,Building,0.34
Building_465,Building,0.32
Building_466,Building,0.75
Building_467,Building,0.75
Building_468,Building,0.79
Building_469,Building,0.5
Building_470,Building,0.68
Building_471,Building,0.3
Building_472,Building,0.74
Building_473,Building,0.76
Building_474,Building,0.52
Building_475,Building,0.48
Building_476,Building,0.75
Building_477,Building,0.3
Building_478,Building,0.76
Building_479,Building,0.67
Building_480,Building,0.64
Building_481,Building,0.5
Building_482,Building,0.36
Building_483,Building,0.31
Building_484,Building,0.54
Building_485,Building,0.67
Building_486,Building,0.62
Building_487,Building,0.7
Building_488,Building,0.53
Building_489,Building,0.52
Building_490,Building,0.63
Building_491,Building,0.38
Building_492,Building,0.35
Building_493,Building,0.77
Building_494,Building,0.49
Building_495,Building,0.6
Building_496,Building,0.34
Building_497,Building,0.33
Building_498,Building,0.38
Building_499,Building,0.71
Building_500,Building,0.57
Building_501,Building,0.33
Building_502,Building,0.67
Building_503,Building,0.66
Building_504,Building,0.43
Building_505,Building,0.45
Building_506,Building,0.43
Building_507,Building,0.46
Building_508,Building,0.48
Building_509,Building,0.48
Building_510,Building,0.77
Building_511,Building,0.79
Building_512,Building,0.64
Building_513,Building,0.42
Building_514,Building,0.73
Building_515,Building,0.65
Building_516,Building,0.39
Building_517,Building,0.57
Building_518,Building,0.79
Building_519,Building,0.34
Building_520,Building,0.73
Building_521,Building,0.8
Building_522,Building,0.68
Building_523,Building,0.44
Building_524,Building,0.65
Building_525,Building,0.64
Building_526,Building,0.54
Building_527,Building,0.69
Building_528,Building,0.76
Building_529,Building,0.42
Building_530,Building,0.31
Building_531,Building,0.69
Building_532,Building,0.6
Building_533,Building,0.73
Building_534,Building,0.63
Building_535,Building,0.35
Building_536,Building,0.39
Building_537,Building,0.54
Building_538,Building,0.32
Building_539,Building,0.72
Building_540,Building,0.39
Building_541,Building,0.61
Building_542,Building,0.78
Building_543,Building,0.72
Building_544,Building,0.55
Building_545,Building,0.71
Building_546,Building,0.75
Building_547,Building,0.35
Building_548,Building,0.51
Building_549,Building,0.43
Building_550,Building,0.57
Building_551,Building,0.41
Building_552,Building,0.67
Building_553,Building,0.76
Building_554,Building,0.43
Building_555,Building,0.61
Building_556,Building,0.48
Building_557,Building,0.6
Building_558,Building,0.76
Building_559,Building,0.56
Building_560,Building,0.53
Building_561,Building,0.58
Building_562,Building,0.43
Building_563,Building,0.51
Building_564,Building,0.46
Building_565,Building,0.32
Building_566,Building,0.59
Building_567,Building,0.78
Building_568,Building,0.48
Building_569,Building,0.45
Building_570,Building,0.76
Building_571,Building,0.4
Building_572,Building,0.47
Building_573,Building,0.46
Building_574,Building,0.5
Building_575,Building,0.7
Building_576,Building,0.63
Building_577,Building,0.36
Building_578,Building,0.59
Building_579,Building,0.62
Building_580,Building,0.48
Building_581,Building,0.74
Building_582,Building,0.75
Building_583,Building,0.55
Building_584,Building,0.32
Building_585,Building,0.62
Building_586,Building,0.79
Building_587,Building,0.3
Building_588,Building,0.62
Building_589,Building,0.31
Building_590,Building,0.32
Building_591,Building,0.42
Building_592,Building,0.3
Building_593,Building,0.76
Building_594,Building,0.6
Building_595,Building,0.79
Building_596,Building,0.4
Building_597,Building,0.37
Building_598,Building,0.76
Building_599,Building,0.33
Building_600,Building,0.4
Building_601,Building,0.58
Building_602,Building,0.52
Building_603,Building,0.44
Building_604,Building,0.78
Building_605,Building,0.41
Building_606,Building,0.61
Building_607,Building,0.47
Building_608,Building,0.33
Building_609,Building,0.8
Building_610,Building,0.71
Building_611,Building,0.34
Building_612,Building,0.62
Building_613,Building,0.46
Building_614,Building,0.38
Building_615,Building,0.7
Building_616,Building,0.47
Building_617,Building,0.38
Building_618,Building,0.58
Building_619,Building,0.3
Building_620,Building,0.58
Building_621,Building,0.56
Building_622,Building,0.4
Building_623,Building,0.3
Building_624,Building,0.63
Building_625,Building,0.74
Building_626,Building,0.31
Building_627,Building,0.51
Building_628,Building,0.33
Building_629,Building,0.74
Building_630,Building,0.74
Building_631,Building,0.73
Building_632,Building,0.42
Building_633,Building,0.64
Building_634,Building,0.47
Building_635,Building,0.58
Building_636,Building,0.63
Building_637,Building,0.59
Building_638,Building,0.68
Building_639,Building,0.32
Building_640,Building,0.31
Building_641,Building,0.42
Building_642,Building,0.54
Building_643,Building,0.74
Building_644,Building,0.62
Building_645,Building,0.79
Building_646,Building,0.43
Building_647,Building,0.54
Building_648,Building,0.7
Building_649,Building,0.73
Building_650,Building,0.42
Building_651,Building,0.48
Building_652,Building,0.38
Building_653,Building,0.78
Building_654,Building,0.39
Building_655,Building,0.64
Building_656,Building,0.65
Building_657,Building,0.75
Building_658,Building,0.66
Building_659,Building,0.54
Building_660,Building,0.74
Building_661,Building,0.61
Building_662,Building,0.63
Building_663,Building,0.59
Building_664,Building,0.52
Building_665,Building,0.57
Building_666,Building,0.49
Building_667,Building,0.69
Building_668,Building,0.6
Building_669,Building,0.44
Building_670,Building,0.74
Building_671,Building,0.33
Building_672,Building,0.35
Building_673,Building,0.69
Building_674,Building,0.44
Building_675,Building,0.78
Building_676,Building,0.57
Building_677,Building,0.47
Building_678,Building,0.72
Building_679,Building,0.54
Building_680,Building,0.41
Building_681,Building,0.35
Building_682,Building,0.53
Building_683,Building,0.61
Building_684,Building,0.46
Building_685,Building,0.63
Building_686,Building,0.59
Building_687,Building,0.61
Building_688,Building,0.75
Building_689,Building,0.4
Building_690,Building,0.51
Building_691,Building,0.56
Building_692,Building,0.7
Building_693,Building,0.48
Building_694,Building,0.48
Building_695,Building,0.77
Building_696,Building,0.41
Building_697,Building,0.54
Building_698,Building,0.32
Building_699,Building,0.58
Building_700,Building,0.78
Building_701,Building,0.5
Building_702,Building,0.73
Building_703,Building,0.69
Building_704,Building,0.72
Building_705,Building,0.7
Building_706,Building,0.49
Building_707,Building,0.61
Building_708,Building,0.76
Building_709,Building,0.59
Building_710,Building,0.53
Building_711,Building,0.55
Building_712,Building,0.32
Building_713,Building,0.6
Building_714,Building,0.78
Building_715,Building,0.38
Building_716,Building,0.36
Building_717,Building,0.57
Building_718,Building,0.65
Building_719,Building,0.71
Building_720,Building,0.67
Building_721,Building,0.62
Building_722,Building,0.47
Building_723,Building,0.79
Building_724,Building,0.64
Building_725,Building,0.52
Building_726,Building,0.49
Building_727,Building,0.46
Building_728,Building,0.57
Building_729,Building,0.79
Building_730,Building,0.74
Building_731,Building,0.4
Building_732,Building,0.63
Building_733,Building,0.72
Building_734,Building,0.59
Building_735,Building,0.79
Building_736,Building,0.6
Building_737,Building,0.79
Building_738,Building,0.65
Building_739,Building,0.31
Building_740,Building,0.79
Building_741,Building,0.59
Building_742,Building,0.3
Building_743,Building,0.45
Building_744,Building,0.46
Building_745,Building,0.36
Building_746,Building,0.66
Building_747,Building,0.57
Building_748,Building,0.76
Building_749,Building,0.67
Building_750,Building,0.4
Building_751,Building,0.4
Building_752,Building,0.72
Building_753,Building,0.54
Building_754,Building,0.5
Building_755,Building,0.4
Building_756,Building,0.44
Building_757,Building,0.39
Building_758,Building,0.72
Building_759,Building,0.3
Building_760,Building,0.6
Building_761,Building,0.42
Building_762,Building,0.31
Building_763,Building,0.78
Building_764,Building,0.6
Building_765,Building,0.36
Building_766,Building,0.31
Building_767,Building,0.45
Building_768,Building,0.54
Building_769,Building,0.52
Building_770,Building,0.3
Building_771,Building,0.51
Building_772,Building,0.62
Building_773,Building,0.35
Building_774,Building,0.5
Building_775,Building,0.53
Building_776,Building,0.41
Building_777,Building,0.47
Building_778,Building,0.31
Building_779,Building,0.57
Building_780,Building,0.43
Building_781,Building,0.65
Building_782,Building,0.68
Building_783,Building,0.67
Building_784,Building,0.33
Building_785,Building,0.57
Building_786,Building,0.49
Building_787,Building,0.53
Building_788,Building,0.63
Building_789,Building,0.65
Building_790,Building,0.59
Building_791,Building,0.66
Building_792,Building,0.74
Building_793,Building,0.63
Building_794,Building,0.33
Building_795,Building,0.6
Building_796,Building,0.6
Building_797,Building,0.64
Building_798,Building,0.46
Building_799,Building,0.51
Building_800,Building,0.33
Building_801,Building,0.58
Building_802,Building,0.3
Building_803,Building,0.4
Building_804,Building,0.58
Building_805,Building,0.73
Building_806,Building,0.5
Building_807,Building,0.61
Building_808,Building,0.6
Building_809,Building,0.63
Building_810,Building,0.74
Building_811,Building,0.68
Building_812,Building,0.71
Building_813,Building,0.52
Building_814,Building,0.45
Building_815,Building,0.47
Building_816,Building,0.67
Building_817,Building,0.52
Building_818,Building,0.57
Building_819,Building,0.68
Building_820,Building,0.48
Building_821,Building,0.64
Building_822,Building,0.53
Building_823,Building,0.59
Building_824,Building,0.51
Building_825,Building,0.39
Building_826,Building,0.43
Building_827,Building,0.33
Building_828,Building,0.35
Building_829,Building,0.66
Building_830,Building,0.59
Building_831,Building,0.38
Building_832,Building,0.63
Building_833,Building,0.31
Building_834,Building,0.51
Building_835,Building,0.62
Building_836,Building,0.44
Building_837,Building,0.57
Building_838,Building,0.39
Building_839,Building,0.49
Building_840,Building,0.34
Building_841,Building,0.68
Building_842,Building,0.73
Building_843,Building,0.69
Building_844,Building,0.32
Building_845,Building,0.7
Building_846,Building,0.49
Building_847,Building,0.59
Building_848,Building,0.78
Building_849,Building,0.6
Building_850,Building,0.5
Building_851,Building,0.53
Building_852,Building,0.79
Building_853,Building,0.68
Building_854,Building,0.79
Building_855,Building,0.31
Building_856,Building,0.79
Building_857,Building,0.47
Building_858,Building,0.73
Building_859,Building,0.38
Building_860,Building,0.35
Building_861,Building,0.48
Building_862,Building,0.6
Building_863,Building,0.39
Building_864,Building,0.3
Building_865,Building,0.51
Building_866,Building,0.43
Building_867,Building,0.38
Building_868,Building,0.67
Building_869,Building,0.32
Building_870,Building,0.64
Building_871,Building,0.52
Building_872,Building,0.55
Building_873,Building,0.62
Building_874,Building,0.44
Building_875,Building,0.4
Building_876,Building,0.4
Building_877,Building,0.45
Building_878,Building,0.5
Building_879,Building,0.65
Building_880,Building,0.37
Building_881,Building,0.45
Building_882,Building,0.63
Building_883,Building,0.78
Building_884,Building,0.76
Building_885,Building,0.43
Building_886,Building,0.72
Building_887,Building,0.56
Building_888,Building,0.55
Building_889,Building,0.53
Building_890,Building,0.56
Building_891,Building,0.7
Building_892,Building,0.38
Building_893,Building,0.44
Building_894,Building,0.53
Building_895,Building,0.49
Building_896,Building,0.78
Building_897,Building,0.55
Building_898,Building,0.56
Building_899,Building,0.4
Building_900,Building,0.76
Building_901,Building,0.39
Building_902,Building,0.43
Building_903,Building,0.36
Building_904,Building,0.62
Building_905,Building,0.39
Building_906,Building,0.74
Building_907,Building,0.54
Building_908,Building,0.36
Building_909,Building,0.46
Building_910,Building,0.66
Building_911,Building,0.67
Building_912,Building,0.59
Building_913,Building,0.75
Building_914,Building,0.74
Building_915,Building,0.62
Building_916,Building,0.43
Building_917,Building,0.47
Building_918,Building,0.79
Building_919,Building,0.79
Building_920,Building,0.74
Building_921,Building,0.53
Building_922,Building,0.43
Building_923,Building,0.54
Building_924,Building,0.45
Building_925,Building,0.6
Building_926,Building,0.52
Building_927,Building,0.34
Building_928,Building,0.74
Building_929,Building,0.76
Building_930,Building,0.52
Building_931,Building,0.57
Building_932,Building,0.75
Building_933,Building,0.61
Building_934,Building,0.76
Building_935,Building,0.75
Building_936,Building,0.38
Building_937,Building,0.42
Building_938,Building,0.59
Building_939,Building,0.68
Building_940,Building,0.6
Building_941,Building,0.48
Building_942,Building,0.58
Building_943,Building,0.4
Building_944,Building,0.58
Building_945,Building,0.51
Building_946,Building,0.66
Building_947,Building,0.59
Building_948,Building,0.5
Building_949,Building,0.56
Building_950,Building,0.44
Building_951,Building,0.59
Building_952,Building,0.62
Building_953,Building,0.31
Building_954,Building,0.67
Building_955,Building,0.32
Building_956,Building,0.34
Building_957,Building,0.32
Building_958,Building,0.53
Building_959,Building,0.67
Building_960,Building,0.35
Building_961,Building,0.66
Building_962,Building,0.63
Building_963,Building,0.58
Building_964,Building,0.5
Building_965,Building,0.47
Building_966,Building,0.78
Building_967,Building,0.66
Building_968,Building,0.55
Building_969,Building,0.56
Building_970,Building,0.5
Building_971,Building,0.57
Building_972,Building,0.33
Building_973,Building,0.54
Building_974,Building,0.46
Building_975,Building,0.51
Building_976,Building,0.37
Building_977,Building,0.53
Building_978,Building,0.32
Building_979,Building,0.34
Building_980,Building,0.58
Building_981,Building,0.37
Building_982,Building,0.55
Building_983,Building,0.66
Building_984,Building,0.37
Building_985,Building,0.47
Building_986,Building,0.36
Building_987,Building,0.72
Building_988,Building,0.39
Building_989,Building,0.65
Building_990,Building,0.77
Building_991,Building,0.78
Building_992,Building,0.33
Building_993,Building,0.64
Building_994,Building,0.34
Building_995,Building,0.53
Building_996,Building,0.6
Building_997,Building,0.58
Building_998,Building,0.7
Building_999,Building,0.48
Building_1000,Building,0.33
Building_1001,Building,0.8
Building_1002,Building,0.3
Building_1003,Building,0.37
Building_1004,Building,0.34
Building_1005,Building,0.39
Building_1006,Building,0.4
Building_1007,Building,0.65
Building_1008,Building,0.65
Building_1009,Building,0.7
Building_1010,Building,0.77
Building_1011,Building,0.42
Building_1012,Building,0.72
Building_1013,Building,0.59
Building_1014,Building,0.43
Building_1015,Building,0.79
Building_1016,Building,0.38
Building_1017,Building,0.59
Building_1018,Building,0.63
Building_1019,Building,0.77
Building_1020,Building,0.6
Building_1021,Building,0.61
Building_1022,Building,0.5
Building_1023,Building,0.58
Building_1024,Building,0.35
Building_1025,Building,0.51
Building_1026,Building,0.68
Building_1027,Building,0.59
Building_1028,Building,0.76
Building_1029,Building,0.48
Building_1030,Building,0.67
Building_1031,Building,0.75
Building_1032,Building,0.5
Building_1033,Building,0.38
Building_1034,Building,0.44
Building_1035,Building,0.69
Building_1036,Building,0.47
Building_1037,Building,0.36
Building_1038,Building,0.49
Building_1039,Building,0.5
Building_1040,Building,0.75
Building_1041,Building,0.62
Building_1042,Building,0.8
Building_1043,Building,0.33
Building_1044,Building,0.52
Building_1045,Building,0.4
Building_1046,Building,0.59
Building_1047,Building,0.44
Building_1048,Building,0.56
Building_1049,Building,0.37
Building_1050,Building,0.6
Building_1051,Building,0.75
Building_1052,Building,0.56
Building_1053,Building,0.7
Building_1054,Building,0.46
Building_1055,Building,0.34
Building_1056,Building,0.5
Building_1057,Building,0.68
Building_1058,Building,0.77
Building_1059,Building,0.44
Building_1060,Building,0.49
Building_1061,Building,0.49
Building_1062,Building,0.76
Building_1063,Building,0.55
Building_1064,Building,0.34
Building_1065,Building,0.65
Building_1066,Building,0.78
Building_1067,Building,0.61
Building_1068,Building,0.79
Building_1069,Building,0.39
Building_1070,Building,0.77
Building_1071,Building,0.66
Building_1072,Building,0.8
Building_1073,Building,0.71
Building_1074,Building,0.58
Building_1075,Building,0.41
Building_1076,Building,0.72
Building_1077,Building,0.63
Building_1078,Building,0.57
Building_1079,Building,0.48
Building_1080,Building,0.37
Building_1081,Building,0.75
Building_1082,Building,0.36
Building_1083,Building,0.55
Building_1084,Building,0.35
Building_1085,Building,0.51
Building_1086,Building,0.38
Building_1087,Building,0.77
Building_1088,Building,0.67
Building_1089,Building,0.36
Building_1090,Building,0.7
Building_1091,Building,0.49
Building_1092,Building,0.75
Building_1093,Building,0.63
Building_1094,Building,0.67
Building_1095,Building,0.36
Building_1096,Building,0.74
Building_1097,Building,0.6
Building_1098,Building,0.38
Building_1099,Building,0.34
Building_1100,Building,0.6
Building_1101,Building,0.74
Building_1102,Building,0.75
Building_1103,Building,0.31
Building_1104,Building,0.59
Building_1105,Building,0.47
Building_1106,Building,0.47
Building_1107,Building,0.36
Building_1108,Building,0.69
Building_1109,Building,0.44
Building_1110,Building,0.54
Building_1111,Building,0.72
Building_1112,Building,0.58
Building_1113,Building,0.39
Building_1114,Building,0.52
Building_1115,Building,0.41
Building_1116,Building,0.57
Building_1117,Building,0.58
Building_1118,Building,0.75
Building_1119,Building,0.71
Building_1120,Building,0.72
Building_1121,Building,0.41
Building_1122,Building,0.54
Building_1123,Building,0.3
Building_1124,Building,0.69
Building_1125,Building,0.74
Building_1126,Building,0.78
Building_1127,Building,0.69
Building_1128,Building,0.79
Building_1129,Building,0.4
Building_1130,Building,0.33
Building_1131,Building,0.42
Building_1132,Building,0.69
Building_1133,Building,0.49
Building_1134,Building,0.68
Building_1135,Building,0.79
Building_1136,Building,0.55
Building_1137,Building,0.71
Building_1138,Building,0.35
Building_1139,Building,0.34
Building_1140,Building,0.33
Building_1141,Building,0.54
Building_1142,Building,0.49
Building_1143,Building,0.34
Building_1144,Building,0.72
Building_1145,Building,0.79
Building_1146,Building,0.74
Building_1147,Building,0.46
Building_1148,Building,0.56
Building_1149,Building,0.55
Building_1150,Building,0.61
Building_1151,Building,0.61
Building_1152,Building,0.5
Building_1153,Building,0.4
Building_1154,Building,0.64
Building_1155,Building,0.6
Building_1156,Building,0.79
Building_1157,Building,0.36
Building_1158,Building,0.66
Building_1159,Building,0.74
Building_1160,Building,0.46
Building_1161,Building,0.65
Building_1162,Building,0.4
Building_1163,Building,0.78
Building_1164,Building,0.78
Building_1165,Building,0.75
Building_1166,Building,0.79
Building_1167,Building,0.31
Building_1168,Building,0.69
Building_1169,Building,0.41
Building_1170,Building,0.41
Building_1171,Building,0.61
Building_1172,Building,0.57
Building_1173,Building,0.51
Building_1174,Building,0.52
Building_1175,Building,0.67
Building_1176,Building,0.79
Building_1177,Building,0.47
Building_1178,Building,0.37
Building_1179,Building,0.41
Building_1180,Building,0.3
Building_1181,Building,0.4
Building_1182,Building,0.55
Building_1183,Building,0.5
Building_1184,Building,0.66
Building_1185,Building,0.47
Building_1186,Building,0.65
Building_1187,Building,0.48
Building_1188,Building,0.55
Building_1189,Building,0.79
Building_1190,Building,0.33
Building_1191,Building,0.57
Building_1192,Building,0.59
Building_1193,Building,0.64
Building_1194,Building,0.4
Building_1195,Building,0.4
Building_1196,Building,0.38
Building_1197,Building,0.7
Building_1198,Building,0.73
Building_1199,Building,0.74
Building_1200,Building,0.51
Building_1201,Building,0.63
Building_1202,Building,0.54
Building_1203,Building,0.79
Building_1204,Building,0.76
Building_1205,Building,0.34
Building_1206,Building,0.54
Building_1207,Building,0.52
Building_1208,Building,0.56
Building_1209,Building,0.77
Building_1210,Building,0.47
Building_1211,Building,0.41
Building_1212,Building,0.37
Building_1213,Building,0.62
Building_1214,Building,0.35
Building_1215,Building,0.34
Building_1216,Building,0.73
Building_1217,Building,0.56
Building_1218,Building,0.67
Building_1219,Building,0.56
Building_1220,Building,0.62
Building_1221,Building,0.67
Building_1222,Building,0.36
Building_1223,Building,0.34
Building_1224,Building,0.7
Building_1225,Building,0.78
Building_1226,Building,0.42
Building_1227,Building,0.4
Building_1228,Building,0.33
Building_1229,Building,0.46
Building_1230,Building,0.75
Building_1231,Building,0.68
Building_1232,Building,0.51
Building_1233,Building,0.65
Building_1234,Building,0.43
Building_1235,Building,0.66
Building_1236,Building,0.69
Building_1237,Building,0.41
Building_1238,Building,0.37
Building_1239,Building,0.31
Building_1240,Building,0.46
Building_1241,Building,0.75
Building_1242,Building,0.42
Building_1243,Building,0.49
Building_1244,Building,0.36
Building_1245,Building,0.41
Building_1246,Building,0.55
Building_1247,Building,0.69
Building_1248,Building,0.51
Building_1249,Building,0.38
Building_1250,Building,0.42
Building_1251,Building,0.51
Building_1252,Building,0.32
Building_1253,Building,0.43
Building_1254,Building,0.79
Building_1255,Building,0.5
Building_1256,Building,0.42
Building_1257,Building,0.69
Building_1258,Building,0.45
Building_1259,Building,0.37
Building_1260,Building,0.4
Building_1261,Building,0.5
Building_1262,Building,0.37
Building_1263,Building,0.37
Building_1264,Building,0.71
Building_1265,Building,0.48
Building_1266,Building,0.43
Building_1267,Building,0.41
Building_1268,Building,0.33
Building_1269,Building,0.53
Building_1270,Building,0.34
Building_1271,Building,0.37
Building_1272,Building,0.7
Building_1273,Building,0.41
Building_1274,Building,0.66
Building_1275,Building,0.42
Building_1276,Building,0.53
Building_1277,Building,0.73
Building_1278,Building,0.65
Building_1279,Building,0.45
Building_1280,Building,0.34
Building_1281,Building,0.46
Building_1282,Building,0.62
Building_1283,Building,0.3
Building_1284,Building,0.75
Building_1285,Building,0.54
Building_1286,Building,0.53
Building_1287,Building,0.64
Building_1288,Building,0.72
Building_1289,Building,0.54
Building_1290,Building,0.44
Building_1291,Building,0.79
Building_1292,Building,0.34
Building_1293,Building,0.74
Building_1294,Building,0.72
Building_1295,Building,0.53
Building_1296,Building,0.55
Building_1297,Building,0.44
Building_1298,Building,0.56
Building_1299,Building,0.5
Building_1300,Building,0.32
Building_1301,Building,0.33
Building_1302,Building,0.6
Building_1303,Building,0.66
Building_1304,Building,0.64
Building_1305,Building,0.67
Building_1306,Building,0.6
Building_1307,Building,0.59
Building_1308,Building,0.73
Building_1309,Building,0.65
Building_1310,Building,0.77
Building_1311,Building,0.68
Building_1312,Building,0.77
Building_1313,Building,0.7
Building_1314,Building,0.48
Building_1315,Building,0.53
Building_1316,Building,0.38
Building_1317,Building,0.78
Building_1318,Building,0.44
Building_1319,Building,0.36
Building_1320,Building,0.79
Building_1321,Building,0.7
Building_1322,Building,0.33
Building_1323,Building,0.7
Building_1324,Building,0.62
Building_1325,Building,0.72
Building_1326,Building,0.73
Building_1327,Building,0.62
Building_1328,Building,0.49
Building_1329,Building,0.64
Building_1330,Building,0.57
Building_1331,Building,0.69
Building_1332,Building,0.49
Building_1333,Building,0.34
Building_1334,Building,0.71
Building_1335,Building,0.76
Building_1336,Building,0.45
Building_1337,Building,0.36
Building_1338,Building,0.7
Building_1339,Building,0.58
Building_1340,Building,0.48
Building_1341,Building,0.36
Building_1342,Building,0.58
Building_1343,Building,0.51
Building_1344,Building,0.54
Building_1345,Building,0.45
Building_1346,Building,0.61
Building_1347,Building,0.77
Building_1348,Building,0.64
Building_1349,Building,0.48
Building_1350,Building,0.43
Building_1351,Building,0.69
Building_1352,Building,0.55
Building_1353,Building,0.75
Building_1354,Building,0.34
Building_1355,Building,0.52
Building_1356,Building,0.49
Building_1357,Building,0.53
Building_1358,Building,0.49
Building_1359,Building,0.31
Building_1360,Building,0.57
Building_1361,Building,0.41
Building_1362,Building,0.57
Building_1363,Building,0.76
Building_1364,Building,0.49
Building_1365,Building,0.32
Building_1366,Building,0.36
Building_1367,Building,0.72
Building_1368,Building,0.39
Building_1369,Building,0.66
Building_1370,Building,0.75
Building_1371,Building,0.77
Building_1372,Building,0.32
Building_1373,Building,0.41
Building_1374,Building,0.54
Building_1375,Building,0.5
Building_1376,Building,0.49
Building_1377,Building,0.78
Building_1378,Building,0.7
Building_1379,Building,0.6
Building_1380,Building,0.74
Building_1381,Building,0.7
Building_1382,Building,0.31
Building_1383,Building,0.33
Building_1384,Building,0.78
Building_1385,Building,0.35
Building_1386,Building,0.57
Building_1387,Building,0.41
Building_1388,Building,0.71
Building_1389,Building,0.54
Building_1390,Building,0.58
Building_1391,Building,0.75
Building_1392,Building,0.37
Building_1393,Building,0.63
Building_1394,Building,0.44
Building_1395,Building,0.77
Building_1396,Building,0.46
Building_1397,Building,0.65
Building_1398,Building,0.63
Building_1399,Building,0.54
Building_1400,Building,0.47
Building_1401,Building,0.42
Building_1402,Building,0.75
Building_1403,Building,0.76
Building_1404,Building,0.6
Building_1405,Building,0.4
Building_1406,Building,0.77
Building_1407,Building,0.71
Building_1408,Building,0.6
Building_1409,Building,0.73
Building_1410,Building,0.61
Building_1411,Building,0.5
Building_1412,Building,0.61
Building_1413,Building,0.36
Building_1414,Building,0.77
Building_1415,Building,0.79
Building_1416,Building,0.54
Building_1417,Building,0.68
Building_1418,Building,0.57
Building_1419,Building,0.58
Building_1420,Building,0.67
Building_1421,Building,0.39
Building_1422,Building,0.72
Building_1423,Building,0.37
Building_1424,Building,0.73
Building_1425,Building,0.56
Building_1426,Building,0.66
Building_1427,Building,0.34
Building_1428,Building,0.61
Building_1429,Building,0.53
Building_1430,Building,0.7
Building_1431,Building,0.42
Building_1432,Building,0.43
Building_1433,Building,0.46
Building_1434,Building,0.7
Building_1435,Building,0.75
Building_1436,Building,0.37
Building_1437,Building,0.63
Building_1438,Building,0.8
Building_1439,Building,0.4
Building_1440,Building,0.65
Building_1441,Building,0.65
Building_1442,Building,0.69
Building_1443,Building,0.5
Building_1444,Building,0.79
Building_1445,Building,0.53
Building_1446,Building,0.33
Building_1447,Building,0.6
Building_1448,Building,0.6
Building_1449,Building,0.44
Building_1450,Building,0.47
Building_1451,Building,0.56
Building_1452,Building,0.67
Building_1453,Building,0.77
Building_1454,Building,0.53
Building_1455,Building,0.43
Building_1456,Building,0.43
Building_1457,Building,0.77
Building_1458,Building,0.45
Building_1459,Building,0.58
Building_1460,Building,0.75
Building_1461,Building,0.46
Building_1462,Building,0.72
Building_1463,Building,0.55
Building_1464,Building,0.7
Building_1465,Building,0.33
Building_1466,Building,0.43
Building_1467,Building,0.76
Building_1468,Building,0.76
Building_1469,Building,0.71
Building_1470,Building,0.3
Building_1471,Building,0.41
Building_1472,Building,0.71
Building_1473,Building,0.31
Building_1474,Building,0.63
Building_1475,Building,0.73
Building_1476,Building,0.44
Building_1477,Building,0.54
Building_1478,Building,0.74
Building_1479,Building,0.53
Building_1480,Building,0.48
Building_1481,Building,0.39
Building_1482,Building,0.58
Building_1483,Building,0.41
Building_1484,Building,0.6
Building_1485,Building,0.34
Building_1486,Building,0.42
Building_1487,Building,0.31
Building_1488,Building,0.79
Building_1489,Building,0.58
Building_1490,Building,0.38
Building_1491,Building,0.38
Building_1492,Building,0.63
Building_1493,Building,0.72
Building_1494,Building,0.48
Building_1495,Building,0.54
Building_1496,Building,0.36
Building_1497,Building,0.44
Building_1498,Building,0.38
Building_1499,Building,0.47
Building_1500,Building,0.64
Building_1501,Building,0.55
Building_1502,Building,0.8
Building_1503,Building,0.64
Building_1504,Building,0.35
Building_1505,Building,0.49
Building_1506,Building,0.4
Building_1507,Building,0.44
Building_1508,Building,0.44
Building_1509,Building,0.42
Building_1510,Building,0.54
Building_1511,Building,0.51
Building_1512,Building,0.67
Building_1513,Building,0.74
Building_1514,Building,0.7
Building_1515,Building,0.79
Building_1516,Building,0.75
Building_1517,Building,0.76
Building_1518,Building,0.72
Building_1519,Building,0.6
Building_1520,Building,0.41
Building_1521,Building,0.32
Building_1522,Building,0.8
Building_1523,Building,0.76
Building_1524,Building,0.64
Building_1525,Building,0.53
Building_1526,Building,0.53
Building_1527,Building,0.73
Building_1528,Building,0.41
Building_1529,Building,0.42
Building_1530,Building,0.57
Building_1531,Building,0.51
Building_1532,Building,0.59
Building_1533,Building,0.43
